source,title,link,date,n_visualizations,summary,year_month,year
Carriola de Marín,El polémico cambio de uso de la Playa del Cementerio origina una alegación del BNG al proyecto presentada ante el Puerto - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6998,2024-05-16,1424,"El concejal del Bloque Nacionalista Galego en Marín, Tino Iglesias, presentó ennombre de su grupo político una alegación que muestra la oposición al cambio de uso de la conocida como Playa del Cementerio o de las Chalanas, entendiendo además que“hai un relato encuberto sobre a verdadeira finalidade do proxecto e insta ao goberno municipal a apostar por protexer e conservar este espazo”",2024-05,2024
Carriola de Marín,"“Garfield” y “Siempre nos quedará mañana”, películas en el Cine Seixo para este fin de semana - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7052,2024-05-24,1404,,2024-05,2024
Carriola de Marín,"Más éxitos para la rítmica marinense, esta vez el Agarimo: Alex Pazó, tres medallas de bronce, y los prebenjamín, campeones de Galicia - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7081,2024-05-28,1363,"No nos cansamos de dar las buenas noticias de los éxitos de los clubs de gimnasia rítmica de Marín, como de otros deportes porque hoy traemos nuevos éxitos y esta ves del Club Agarimo que compitió el fin de semana en Orense y Lugo",2024-05,2024
Carriola de Marín,El histórico Marín C.F. viaja mañana a Meis con la mirada puesta en el ascenso de categoría - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6967,2024-05-11,1354,El campo de Zacande-Meis acogerá mañana domingo a las cinco y media de la tarde un partido de futbol que para el histórico Marín C.F. es mucho más que un encuentro habitual porque necesita los puntos para dar u paso de gigante hacia el ascenso de categoría,2024-05,2024
Carriola de Marín,Los juegos de agua del Paseo Alcalde Blanco Solla volverán a funcionar el próximo fin de semana tras su puesta a punto - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7083,2024-05-29,1334,"La brigada municipal de obras se ha puesto ayer a trabajar en la puesta a punto de los aparatos de juegos de agua que se ubican en el Paso Blanco Solla con lo que el próximo fin de semana en que parece habrá un espléndido día de calor, ya se podrán utilizar por la grey infantil",2024-05,2024
Carriola de Marín,Reina la satisfacción y el alivio en el seno del Ence Marín Futsal tras conseguir mantener la categoría en el último partido - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7075,2024-05-27,1329,Con la victoria del Ence Marín Futsal sobre el Ourense Ontime se certificó la permanencia del equipo en Primera División Femenina que de esta manera sumará a partir del próximo mes de agosto su cuarta campaña consecutiva en la élite del fútbol sala nacional.,2024-05,2024
Carriola de Marín,O Concello recorda que está aberto ata o día 10 o prazo para solicitar concesións de 8 postos nos mercados de Marín-centro e Seixo - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6991,2024-05-15,1328,"Desde o Concello chega o recordo de que, oprazo para presentarse á licitación de 8 postos nas Prazas de Abastos de Marín e Seixo,remata o 10 de xuñosendo4 postos en cada un dos mercados, destinados a carnicería e alimentación, peixe fresco eactividades comerciais.",2024-05,2024
Carriola de Marín,Un triunfo en A Raña ante el Amarelle para soñar con la permanencia en Primera división del Ence Marín Futsal - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6981,2024-05-13,1299,"Árbitros:Amor Vizoso y Darriba Villamor. Cartulinas a Giba (minuto 19.08) y Carolina Pedreira (minuto 31.14), por bando local, y a Tavares (minuto 18.31) y a Carmen (minuto 27.59), por bando visitante.",2024-05,2024
Carriola de Marín,Destacadas actuaciones de Rítmica Agarimo en As Travesas y Arousa - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6920,2024-05-03,1285,"La gimnástica Agarimo compareció con sus conjuntos en el torneo de As Travesas, en Vigo donde compitieron con equipos de toda Galicia habiendo conseguido notables actuaciones y varias medallas en el transcurso de la competición",2024-05,2024
Carriola de Marín,O escritor vigués Francisco Javier Fernández Davila gañador do “XXII Premio de Poesía Concello de Marín 2024” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6986,2024-05-14,1266,"Francisco Javier Fernández Davila XXII Premio de Poesía Concello de MarínUp/in the airfoi o manuscrito que acadou a unanimidade por parte do xurado, que se reuniu telematicamente o venres pola tarde ás 17.30 horas e destacou da obra de Fernández a orixinalidade, o coidado do ritmo e a interesante forma de abordar a relación entre o mar e a distancia.",2024-05,2024
Carriola de Marín,Se reactiva la ejecución del proyecto integral de saneamiento con la mejora de la red en diversos puntos del casco urbano - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7099,2024-05-31,1262,"La Xunta de Galicia invierte en la renovación del colector, la creación de un deposito y la mejora del bombeo de aguas residuales hacia la depuradora, un montante superior a los tres millones de euros y estos días se reactivan las obras para conseguir las mejoras",2024-05,2024
Carriola de Marín,Otra auténtica final para el EnceMarín futsal que se enfrenta hoy al Poio Pescamar y los juveniles podrían ascender hoy a Liga Gallega - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7012,2024-05-18,1257,"Después de la gran finalísima ganada a Viaxes Amarelle para salir del descenso ahora llegan también dos jornadas exigentes para el Ence Marín. Con solo un punto de ventaja sobre las coruñesas y sobre el descenso, hay que sumar dos victorias a ser posible o hacer siempre el mismo resultado que las herculinas para evitar el descenso.",2024-05,2024
Carriola de Marín,"El partido de vital importancia para el Ence Marín  se retrasará para las 18,30 de mañana sábado en el pabellón de A Raña - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6961,2024-05-10,1234,"Los chicos de Preferente, elGalefén Marin, se juegan el ascenso de categoría, a Tercera División. Deben ganar al Leis Pontevedra B, o en su caso hacer el mismo resultado que el CVC Valladares, que es el otro equipo que opta al ascenso directo. No obstante, en caso de fallar, los marinenses se asegurarían el subcampeonato y tendrían billete para los playoffs de ascenso, una segunda vía para ir a Tercera.",2024-05,2024
Carriola de Marín,Trescientos veintisiete niños o niñas participarán este verano en los campamentos municipales de conciliación - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7050,2024-05-24,1224,El Concello anuncia la publicación de las listas que contienen los nombres de los 327 niños y niñas que este próximo verano asistirán a los campamentos de conciliación organizados por el concello y anuncia que cada familia deberá formalizar la inscripción abonando 30 euros por cada niño o niña admitidos.,2024-05,2024
Carriola de Marín,Sergio Troitiño se proclama campeón de España Universitario en el peso de +87 kgs y Yadira Reimúndez consigue un bronce que sabe a oro - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7018,2024-05-18,1221,"Un nuevo triunfo con la consecuencia de otra medalla de oro para Sergio Troitiño Amoedo que en el campeonato universitario celebrado en Toledo hoy, consiguió la medalla de oro en +87 en un campeonato que resultó bastante cómodo para él. Por su parte, Yadira Reimúndez tuvo opciones de medalla de oro que no consiguió por registros teniéndose que conformar con el bronce",2024-05,2024
Carriola de Marín,El equipo cadete femenino “Enrique y Novas” del Marín futsal inicia esta tarde su participación previa en el Campeonato de España - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7105,2024-05-31,1212,Hoy se inicia en Alcorcón uno de los tres sectores previos al Campeonato de España cadete femenino de fútbol sala en el que participa la formacion del Marín Futsal.,2024-05,2024
Carriola de Marín,Gran fiesta: El EnceMarín futsal seguirá en la primera división y los benjamines ganan la Copa de Primera Autonómica - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7068,2024-05-25,1195,Estamos en un año brillante en plano deportivo marinense y esta vez la alegría viene del Ence Marín Futsal que ganó brillantemente su partido esta tarde con lo que certifica la permanencia en la primera división y los benjamines del club se proclamaron campeones de la copa.,2024-05,2024
Carriola de Marín,Comienza la enésima carrera electoral de este año con la tradicional pegada de carteles la pasada medianoche - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7057,2024-05-24,1195,"Si alguien pensaba que se había acabado esto de las elecciones, se equivocaba y mucho porque todavía queda, y ya veremos si para la cosa aquí, la contienda política europea que ayer arrancó en Marín, como en todas partes, con la pegada de carteles",2024-05,2024
Carriola de Marín,O BNG anuncia para o mércores 28 o seu mitin de campaña na alameda de Marín coa presencia de Bieito Lobeira - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7064,2024-05-26,1191,,2024-05,2024
Carriola de Marín,La asociación comercial de Seixo ACEMAS honrará a las madres con una chocolatada animada por “Os Saljariteiros” - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6949,2024-05-09,1177,"Con unos días de retraso pero justificadamente porque la culpa la tuvo el mal tiempo que se presentó el pasado fin de semana, la asociación comercial ACEMAS, de Seixo, con al colaboración de la Diputación Provincial, Eventos Dibay y Distribuciones Damm y la participación del grupo“O Saljariteiros”, celebrarà el “Día de la Madre” con la invitación a todos os que asistan a la nueva plaza del mercado de Seixo a una chocolatada con churros que se podrán degustar gratuitamente mientras se presencia la actuación del grupo de cantos de taberna que se encargará de animar el cotarro. Está previsto el inicio de la fiesta para las ocho y media de la tarde y, en su transcurso, se procederá al sorteo de botellas de cava entre las madres asistentes al acto.",2024-05,2024
Carriola de Marín,El equipo senior masculino del Marín Futsal líder indiscutible de la Liga Preferente tras su triunfo ante el Redondela F.S. - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6943,2024-05-08,1175,"El sénior masculino delMarín Futsal de la Liga Preferente vence a ""Redondela F.S"" en el partido correspondiente a la jornada 29 de liga. Posicionándose primeros en solitario en la tabla clasificatoria, quedando un partido para finalizar la competición.",2024-05,2024
Carriola de Marín,"Una docena de alumnos rumanos del instituto “Vasile Sav”, participan en un intercambio con el “Chan do Monte” - Carriola de Marín",https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6959,2024-05-10,1158,"Cada vez es más frecuente e intensa la colaboración entre centros educativos separados por la lejanía pertenecientes a países a veces alejados y dispares. En Marín tenemos estos días a un grupo de jóvenes rumanos que nos visitan y se empapan de nuestra realidad, Ayer estuvieron en el “Museo do Mar” donde disfrutaron de su contenido y de nuestra histporia marítima",2024-05,2024
Carriola de Marín,El Ence Marín Futsal pide masivo apoyo de la afición ante en decisivo choque de esta tarde para salvar el descenso - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/6968,2024-05-11,1139,"Llega el día H, el partido decisivo, la cita clave de este tramo final de liga para el Ence Marín Futsal, aunque después resten dos jornadas para poder seguir luchando. Pero llega ese duelo medio vital para el objetivo de la temporada, la permanencia. Ojo, y en A Raña, a las 18.30 horas.",2024-05,2024
Carriola de Marín,O poeta Fernández Davila recolleu o seu premio do certamen de poesía “Concello de Marín” nun acto celebrado no Museo Torres - Carriola de Marín,https://www.carriola.es/index.php/noticias-de-marin-by-julio-santos/7009,2024-05-16,1129,O Museo Torres acolleu onte eo solemne acto da exaltación das Letras Galegas coa participación de representacións dos centros educativos da localidade e a entrega do Premio Concello de Marín ao poeta gañador do certame convocado polo Concello na súa XXII edición,2024-05,2024
